disease,language,category,words,images,intrawikis,sections,total_edits,first_edit,last_edit,unique_editors
Alzheimer,zh,Tideglusib,271,5,22,2,10,2017-10-16 12:09:14,2025-02-24 12:57:26,6
Alzheimer,en,P3_peptide,1345,4,58,6,103,2013-10-22 12:48:55,2024-05-06 02:06:11,29
Alzheimer,ar,Aducanumab,1034,8,89,2,17,2020-06-07 14:52:23,2025-02-10 08:19:50,7
Alzheimer,de,Aducanumab,1711,2,38,5,60,2021-06-19 14:30:46,2025-02-16 13:41:37,19
Alzheimer,el,Aducanumab,352,0,3,3,8,2021-06-07 16:43:11,2022-02-05 16:23:55,5
Alzheimer,en,Aducanumab,5159,2,184,7,465,2013-12-10 06:03:40,2025-02-03 09:01:14,169
Alzheimer,es,Aducanumab,966,1,22,5,41,2021-06-08 10:39:30,2023-11-11 13:07:04,8
Alzheimer,fa,Aducanumab,303,1,26,1,23,2021-06-08 05:34:03,2024-12-20 07:05:37,9
Alzheimer,fr,Aducanumab,2062,7,27,9,70,2019-10-30 07:20:11,2024-04-06 15:40:15,21
Alzheimer,it,Aducanumab,1938,4,70,9,27,2023-03-10 14:31:47,2023-06-05 15:21:33,3
Alzheimer,ja,Aducanumab,1337,2,69,8,37,2020-11-09 00:46:51,2025-03-02 00:41:39,12
Alzheimer,la,Aducanumab,203,0,9,3,4,2021-11-26 14:20:22,2021-11-26 14:36:46,1
Alzheimer,nl,Aducanumab,617,1,25,1,16,2020-01-14 19:56:15,2023-11-07 21:29:47,9
Alzheimer,or,Aducanumab,343,1,4,1,5,2022-07-25 03:32:40,2023-02-13 00:17:28,4
Alzheimer,pl,Aducanumab,339,1,9,2,10,2016-09-01 23:31:30,2025-02-12 10:19:48,7
Alzheimer,pt,Aducanumab,166,1,9,1,3,2021-06-08 09:11:59,2022-01-26 08:28:11,3
Alzheimer,ro,Aducanumab,1218,2,14,5,3,2021-06-08 08:24:59,2021-06-08 22:40:59,2
Alzheimer,vi,Aducanumab,1494,2,15,5,5,2021-06-13 17:00:28,2024-09-13 09:31:22,5
Alzheimer,zh,Aducanumab,184,2,64,2,14,2021-06-08 14:00:35,2024-07-19 18:54:03,7
Alzheimer,en,Alzheimer's_Research_&_Therapy,190,5,29,3,46,2014-01-16 18:03:49,2024-05-15 15:41:29,15
Alzheimer,ar,Peanut_butter_test,708,5,18,4,41,2015-11-09 16:53:43,2023-02-09 00:10:42,15
Alzheimer,en,Peanut_butter_test,735,1,26,4,50,2014-03-12 20:28:27,2024-11-10 03:22:40,23
Alzheimer,hy,Peanut_butter_test,691,0,12,4,11,2023-08-22 07:12:13,2024-02-27 23:18:43,6
Alzheimer,en,Florbetaben_(18F),1738,4,149,5,72,2014-03-24 14:14:11,2025-02-13 17:50:46,43
Alzheimer,ru,Florbetaben_(18F),108,1,15,3,19,2015-05-08 21:22:34,2023-12-21 14:58:43,13
Alzheimer,en,Flutemetamol_(18F),801,3,148,5,34,2014-09-21 13:08:05,2024-06-29 05:18:53,18
Alzheimer,fa,Flutemetamol_(18F),181,2,30,3,4,2021-07-09 16:45:40,2021-07-13 12:29:01,2
Alzheimer,ja,Flutemetamol_(18F),137,2,25,7,9,2021-05-26 01:21:01,2023-10-25 06:04:46,5
Alzheimer,ru,Flutemetamol_(18F),101,2,14,3,7,2020-11-10 18:14:05,2022-05-08 16:31:30,4
Alzheimer,vi,Flutemetamol_(18F),925,1,9,6,6,2019-08-17 15:13:52,2022-04-18 12:03:23,5
Alzheimer,en,Lanabecestat,356,3,44,1,44,2014-12-15 23:34:55,2024-03-28 03:01:02,31
Alzheimer,en,Alzheimer's_research_in_Australia,330,1,8,5,33,2015-09-04 07:37:31,2023-05-04 14:35:06,20
Alzheimer,ar,MIND_diet,595,4,19,2,27,2018-09-13 12:09:03,2024-07-27 17:03:23,10
Alzheimer,en,MIND_diet,1232,5,169,6,124,2016-01-06 21:00:15,2024-09-18 14:01:59,50
Alzheimer,ja,MIND_diet,469,0,47,6,10,2021-10-17 07:01:33,2024-09-03 08:04:43,4
Alzheimer,en,Sea_Hero_Quest,829,1,22,5,47,2016-05-05 08:31:22,2024-12-31 06:43:19,18
Alzheimer,pa,Sea_Hero_Quest,17,0,1,0,5,2017-12-15 17:05:39,2023-05-12 13:01:35,3
Alzheimer,pt,Sea_Hero_Quest,227,1,16,1,2,2016-05-08 03:36:52,2016-05-08 03:40:48,1
Alzheimer,en,Blarcamesine,2408,6,673,5,60,2016-05-25 00:36:01,2025-01-12 01:33:23,39
Alzheimer,en,Ion_channel_hypothesis_of_Alzheimer's_disease,2448,1,66,7,54,2016-05-28 22:26:32,2024-07-16 22:46:07,16
Alzheimer,en,Songaminute_Man,621,0,9,3,24,2016-09-25 01:05:52,2025-02-09 17:37:31,16
Alzheimer,en,These_Memories_Won't_Last,740,1,19,5,27,2016-11-02 13:29:57,2021-12-15 04:17:08,7
Alzheimer,ar,Verubecestat,711,6,47,1,13,2020-06-09 14:10:22,2024-12-18 01:39:49,5
Alzheimer,en,Verubecestat,613,2,47,1,49,2016-11-04 19:47:16,2023-12-05 18:14:53,24
Alzheimer,ar,Amyloid-related_imaging_abnormalities,521,9,31,3,8,2020-06-07 16:36:23,2023-03-14 17:51:41,6
Alzheimer,de,Amyloid-related_imaging_abnormalities,1088,2,43,7,9,2024-07-27 11:51:17,2024-07-27 21:21:18,3
Alzheimer,en,Amyloid-related_imaging_abnormalities,879,2,39,6,57,2016-12-11 18:55:47,2024-08-03 07:19:34,22
Alzheimer,ja,Amyloid-related_imaging_abnormalities,227,0,18,3,4,2020-11-09 08:57:00,2021-05-28 08:16:52,3
Alzheimer,en,Cell_cycle_hypothesis_of_Alzheimer's_disease,1680,0,13,4,58,2016-12-14 09:09:53,2024-10-30 19:27:28,17
Alzheimer,en,Alzheimer's_Disease_Cooperative_Study,498,0,8,2,25,2017-06-15 02:19:18,2024-11-21 04:17:22,8
Alzheimer,en,Religious_Orders_Study,152,2,13,1,14,2017-11-17 18:24:39,2024-10-27 10:29:22,10
Alzheimer,ar,Cingulate_island_sign,221,6,8,1,4,2022-10-07 21:04:14,2023-06-25 23:36:25,4
Alzheimer,en,Cingulate_island_sign,152,2,9,1,19,2018-04-07 05:35:02,2021-12-23 22:21:19,8
Alzheimer,fa,Cingulate_island_sign,183,2,13,1,4,2022-01-13 13:45:41,2022-01-13 16:16:10,1
Alzheimer,ar,Lecanemab,428,5,72,3,14,2022-12-01 00:40:32,2024-11-24 16:17:08,4
Alzheimer,ca,Lecanemab,329,2,12,1,5,2022-09-28 15:35:26,2025-02-26 09:54:02,4
Alzheimer,de,Lecanemab,1128,1,32,3,40,2022-09-29 07:13:23,2025-03-02 16:51:41,19
Alzheimer,el,Lecanemab,1055,2,10,5,2,2024-09-21 09:55:37,2024-09-21 10:01:06,1
Alzheimer,en,Lecanemab,2902,4,168,8,158,2018-07-26 10:04:10,2025-02-17 15:12:23,64
Alzheimer,es,Lecanemab,663,1,39,7,54,2023-01-07 14:43:03,2025-02-01 21:57:43,6
Alzheimer,fa,Lecanemab,387,2,21,1,16,2019-03-17 21:38:21,2024-12-20 07:05:57,8
Alzheimer,fr,Lecanemab,1450,3,25,6,35,2022-09-30 19:15:53,2025-02-26 06:28:16,20
Alzheimer,he,Lecanemab,516,3,23,5,18,2023-01-15 09:54:46,2025-01-19 10:35:09,8
Alzheimer,it,Lecanemab,1686,1,45,4,22,2022-12-02 20:54:04,2025-02-01 15:04:59,17
Alzheimer,ja,Lecanemab,1191,0,57,7,135,2021-02-01 10:12:36,2025-02-08 13:18:03,18
Alzheimer,nl,Lecanemab,450,2,19,3,16,2022-11-30 12:35:32,2024-07-26 15:22:21,4
Alzheimer,or,Lecanemab,346,0,4,1,3,2024-11-03 04:41:02,2024-11-03 04:43:30,1
Alzheimer,pt,Lecanemab,961,2,42,7,3,2023-01-07 11:31:07,2024-04-03 22:39:04,2
Alzheimer,sl,Lecanemab,952,2,27,4,17,2024-08-15 21:36:45,2024-08-16 11:29:25,1
Alzheimer,sv,Lecanemab,494,0,12,5,8,2024-02-16 13:26:08,2024-05-01 10:49:32,7
Alzheimer,te,Lecanemab,278,0,13,1,7,2024-10-11 13:13:28,2024-10-11 18:10:50,2
Alzheimer,zh,Lecanemab,226,1,36,5,22,2024-01-05 23:39:57,2024-06-19 00:48:49,3
Alzheimer,en,Dementia_and_Alzheimer's_disease_in_Australia,3177,4,171,6,161,2019-05-07 08:00:04,2023-09-14 06:25:12,19
Alzheimer,en,ADAS-Cog,436,0,12,2,24,2019-06-19 07:42:46,2025-01-15 01:50:06,12
Alzheimer,en,National_Alzheimer's_Project_Act,764,0,13,6,43,2019-11-03 05:58:06,2024-01-04 18:59:03,10
Alzheimer,en,Phenserine,2531,5,98,6,136,2020-03-26 10:43:48,2024-12-18 18:08:50,25
Alzheimer,en,Flortaucipir_(18F),1541,4,158,7,37,2020-05-29 06:09:00,2024-09-14 06:35:46,15
Alzheimer,or,Flortaucipir_(18F),247,2,4,1,5,2024-07-15 14:02:30,2024-10-30 04:09:05,3
Alzheimer,ru,Flortaucipir_(18F),103,2,13,3,3,2020-11-11 07:15:23,2022-05-08 16:22:16,3
Alzheimer,sw,Flortaucipir_(18F),250,1,3,1,3,2024-09-23 11:39:33,2024-09-23 12:10:45,3
Alzheimer,te,Flortaucipir_(18F),235,2,9,1,7,2024-09-18 14:42:25,2024-09-18 16:26:50,2
Alzheimer,de,Donanemab,1566,2,45,6,10,2025-02-05 02:09:44,2025-02-16 13:42:23,4
Alzheimer,en,Donanemab,2389,4,195,7,127,2021-01-27 00:19:42,2025-02-16 13:04:00,57
Alzheimer,es,Donanemab,855,1,27,6,37,2021-03-15 14:41:03,2024-01-03 10:03:39,16
Alzheimer,fr,Donanemab,896,3,25,3,13,2021-02-16 10:36:37,2024-07-06 17:38:44,8
Alzheimer,he,Donanemab,884,3,26,5,19,2024-07-30 18:30:37,2025-01-25 19:34:01,8
Alzheimer,ja,Donanemab,369,0,34,7,8,2021-04-13 23:24:25,2023-07-15 04:30:08,3
Alzheimer,ru,Donanemab,237,0,8,1,10,2023-07-18 13:33:47,2023-11-13 04:06:30,4
Alzheimer,zh,Donanemab,423,4,66,4,10,2023-07-22 14:36:31,2025-02-23 05:34:45,5
Alzheimer,en,Experimental_models_of_Alzheimer's_disease,4181,5,63,3,49,2021-05-11 18:15:19,2025-02-17 06:01:31,22
Alzheimer,en,Granulovacuolar_degeneration,278,2,22,1,11,2021-05-23 21:39:37,2024-05-08 07:48:13,9
Alzheimer,en,Sodium_oligomannate,495,0,16,1,16,2021-06-26 00:09:25,2024-01-24 14:27:28,9
Alzheimer,zh,Sodium_oligomannate,130,2,25,5,35,2019-11-29 11:20:10,2024-08-14 12:11:41,8
Alzheimer,de,Protollin,496,0,18,5,18,2021-12-02 18:59:56,2024-10-28 16:11:24,11
Alzheimer,en,Protollin,296,2,15,1,13,2021-11-18 23:24:08,2024-05-12 06:46:25,6
Alzheimer,en,Simufilam,2534,2,63,5,407,2022-04-20 08:01:46,2025-02-14 05:07:02,79
Alzheimer,en,Cassava_Sciences,5448,0,81,7,688,2022-04-28 11:26:13,2025-02-11 18:29:59,66
Alzheimer,en,Alzheimer's_disease_in_the_Hispanic/Latino_population,6555,11,55,5,135,2022-09-03 21:47:52,2025-01-04 19:15:05,32
Alzheimer,en,Alzheimer's_disease_in_African_Americans,4740,8,49,4,47,2022-12-05 23:09:20,2025-01-06 05:47:04,22
Alzheimer,en,Buntanetap,786,3,33,2,30,2023-01-13 23:46:19,2025-02-06 06:40:13,12
Alzheimer,en,Remternetug,216,2,10,1,13,2023-11-24 00:37:47,2024-12-09 04:47:05,7
Alzheimer,en,Trontinemab,313,1,16,1,14,2023-11-26 05:07:44,2024-08-26 04:32:11,8
Alzheimer,de,Anti-amyloid_drugs,2027,3,73,6,12,2025-02-16 13:36:37,2025-02-22 14:30:56,6
Alzheimer,en,Anti-amyloid_drugs,2605,2,129,6,23,2023-11-26 06:28:20,2025-02-09 11:58:25,10
Alzheimer,en,LX1001,176,1,9,1,9,2023-12-05 18:12:45,2024-07-18 11:35:34,6
Alzheimer,en,Alzheimer's_disease_and_COVID-19,4040,6,318,3,17,2023-12-08 04:47:06,2024-03-19 03:09:53,11
Alzheimer,en,Alzheimer's_disease_among_East_Asians,9176,5,245,7,49,2023-12-12 16:50:34,2024-12-05 20:31:42,25
Alzheimer,en,Memantine/donepezil,664,2,274,2,8,2023-12-22 20:35:31,2024-05-02 16:10:21,2
Alzheimer,en,LM11A-31,507,2,15,1,11,2024-05-24 04:57:41,2025-02-14 05:02:35,8
Alzheimer,en,Benzgalantamine,287,2,54,5,43,2024-08-04 19:30:51,2025-01-07 18:25:07,5
Alzheimer,en,UB-311,229,0,17,2,15,2024-09-17 00:52:34,2024-11-15 07:07:45,7
Alzheimer,en,Semorinemab,432,0,89,2,7,2024-09-30 17:46:38,2024-10-01 05:33:56,5
Alzheimer,fr,Semorinemab,317,3,20,4,3,2021-09-26 22:26:25,2023-09-11 21:00:13,3
Alzheimer,it,Semorinemab,437,4,39,3,6,2023-03-20 12:36:29,2023-03-22 12:59:19,1
Alzheimer,en,Emestedastat,260,1,30,1,10,2024-10-09 08:09:37,2024-11-06 20:25:05,7
Alzheimer,en,Crisdesalazine,1446,1,596,3,19,2024-10-19 21:28:37,2024-10-30 05:29:48,7
Alzheimer,en,Traneurocin,2068,2,756,6,28,2024-10-19 21:57:29,2024-11-17 02:31:38,10
Alzheimer,en,Pegipanermin,509,0,115,2,7,2024-10-21 21:35:18,2024-10-23 05:22:49,4
Alzheimer,en,NS-136,590,1,260,2,11,2024-10-21 22:09:39,2025-02-14 05:04:22,6
Alzheimer,en,ACD856,1701,0,314,5,16,2024-10-23 03:21:43,2025-02-14 05:01:25,7
Alzheimer,en,Itameline,921,2,276,1,9,2024-10-26 08:49:34,2024-10-28 05:36:51,6
Alzheimer,en,Vafidemstat,751,1,207,2,16,2024-11-06 06:17:53,2025-02-24 03:34:42,7
Alzheimer,en,AKO-002,2606,1,1082,3,8,2025-02-16 00:24:48,2025-02-16 07:53:38,3
